id,artist_name,caption,url,description
2109,"Rhead, Louis",The friar took Robin on his back.,https://www.oldbookillustrations.com/illustrations/robin-back/,Friar Tuck has hitched up his robe and carries a puzzled-looking Robin Hood across a brook.
2110,"Doyle, Richard","Over their heads the wild fowl screams,
And the falcon into the air is cast.",https://www.oldbookillustrations.com/illustrations/wild-fowl/,"A hunt unfolds from the top of the page down to the bottom, with men and women riding horses in the woods and hounds running after a deer."
2111,"Rhead, Louis",With a smile on his face he reached over and drew forth the warrant.,https://www.oldbookillustrations.com/illustrations/drew-warrant/,Robin Hood leans over a man sleeping at a table outside a pub to steal a paper from his purse as the landlord in the background watches with a shocked look on his face.
2112,"Rhead, Louis","My freedom have I won through my staff, and not by grace of thee.",https://www.oldbookillustrations.com/illustrations/my-staff/,"Robin Hood sits on the ground feeling his head with his hand as his opponent stands before him, holding his staff in a threatening way."
2113,"Rhead, Louis",The beggar flung the meal in their faces.,https://www.oldbookillustrations.com/illustrations/meal-face/,"A man wearing three hats and ragged clothes throws flour from a bag at the face of two others, dressed in the fashion of Robin Hood’s companions."
2114,"Rhead, Louis",Little John.,https://www.oldbookillustrations.com/illustrations/little-john/,Full-length portrait of Robin Hood’s companion Little John holding his bow in one hand and a staff resting on his shoulder in the other.
2115,"Rhead, Louis",He smote Eric full and square on his skull.,https://www.oldbookillustrations.com/illustrations/full-square/,"On a stand enclosed by a fence and surrounded by a large crowd, Robin Hood has thrown his opponent off balance and hits him on the head."
2116,"Rhead, Louis",Friar Tuck.,https://www.oldbookillustrations.com/illustrations/friar-tuck/,Full-length portrait of sturdy Friar Tuck holding a staff and a flask with a scroll above him bearing his name.
2117,"Doré, Gustave",Here the brute harpies make their nest.,https://www.oldbookillustrations.com/illustrations/brute-harpies/,"Two silhouettes are approaching a grove of leafless, gnarled trees with human features where the perching birds are harpies with feathered bodies and women’s faces."
2118,"Doré, Gustave","A tall body entered the fray, crushing the fine branches.",https://www.oldbookillustrations.com/illustrations/entered-fray/,"A man in seventeenth-century attire walks through the unhinged French window of a ruined house or castle invaded by vegetation with his sword drawn.
The caption reads in the original French: Un grand corps, brisant les menues branches, fit son entrée au milieu de la bataille."
2119,"Doré, Gustave","I, through compassion fainting, seem'd not far
From death, and like a corpse fell to the ground.",https://www.oldbookillustrations.com/illustrations/like-corpse/,"A man lies sprawled on the ground and another kneels beside him wrapped in a gown as behind them the sky is filled with clusters of human figures flowing in all directions, as though blown around by strong and changing winds."
2120,"Sand, Maurice",La ballerina.,https://www.oldbookillustrations.com/illustrations/dancer/,"A woman with long, curly hair dances while playing a tambourine."
2121,"Sand, Maurice",Polichinelle.,https://www.oldbookillustrations.com/illustrations/polichinelle/,"Polichinelle is the French variant of Pulcinella, the character of the commedia dell’arte from which Punch is derived. He is seen here wearing a bicorn and holding a stick, with his two humps protruding behind his back and from his belly."
2122,"Doré, Gustave",... And she let herself drop to the floor...,https://www.oldbookillustrations.com/illustrations/dropped-floor/,"A young girls lets herself hang from a round window crosspiece and ledge with her face turned toward the viewer.
The caption reads in the original French: … Et se laissa tomber sur le plancher…"
2123,"Doyle, Richard","The king was past the middle age,
And not particularly sage:
Corpulent, careless, jovial...",https://www.oldbookillustrations.com/illustrations/careless-jovial/,"A well-nourished, bearded king is sitting before his meal and drinking from a goblet while surrounded by young girls."
2124,"Doré, Gustave",The sound of a heavy fall resonated in the shadow.,https://www.oldbookillustrations.com/illustrations/heavy-fall/,"A man struggles to keep his balance on a large branch of a tree as his defeated opponent is falling into the water below.
The caption reads in the original French: Le bruit d’une lourde chute résonna dans l’ombre."
2125,"Doyle, Richard","A beauteous face with starry eyes
And streaming hair, with blossoms wild
Crowned as a fairy queen should be.",https://www.oldbookillustrations.com/illustrations/fairy-queen/,The face of a girl with wide eyes and wearing a flower wreath can be seen amid a circling vine housing elves or imps.
2126,"Doré, Gustave",New terror I conceived at the steep plunge.,https://www.oldbookillustrations.com/illustrations/new-terror/,"Amid a landscape of jagged mountain peaks, two men ride on the back of a flying monster with bat-like wings, a snake’s tail, lion’s paws, and the bearded face of an old man."
2127,"Doré, Gustave","My teacher sage
Aware, thrusting him back: ""Away! down there
To the other dog!""",https://www.oldbookillustrations.com/illustrations/thrusting-back/,"Three men standing in a rowboat are being surrounded by people in the water swimming in their direction to try to climb aboard. One of them is being repelled, as the ferryman strives to keep the boat moving. "
2128,"Doyle, Richard","And o'er his head, and round the bed,
By the protecting fairy led.",https://www.oldbookillustrations.com/illustrations/protecting-fairy/,Elves and fairies are whirling around a man leaning over a sleeping woman.
2129,"Sand, Maurice",La Comédie.,https://www.oldbookillustrations.com/illustrations/comedy/,"A woman in eighteenth-century dress holds above her head the mask of comedy, which she symbolizes. On a board in the background are listed the names of characters in the commedia dell’arte."
2130,"Cropsey, Jasper Francis","The waves have now a redder glow—
The hours are breathing faint and low.",https://www.oldbookillustrations.com/illustrations/waves-glow/,A city is swept over by a tidal wave which floods the streets and threatens the buildings.
2131,"Pickersgill, Frederick Richard","On its margin is sleeping
Full many a maid.",https://www.oldbookillustrations.com/illustrations/many-maids/,"Three young women are sleeping beneath trees, one leaning on the lap of another."
2132,"Tenniel, John","And the Raven, never flitting, still is sitting, still is sitting
On the pallid bust of Pallas just above my chamber door.",https://www.oldbookillustrations.com/illustrations/still-sitting/,A raven is seen from a low angle and in dramatic lighting standing on the helmet of Pallas Athena.
2133,"Sand, Maurice",Trivelino.,https://www.oldbookillustrations.com/illustrations/trivelino/,"A man wearing a mask, a hat, and a costume with flashy motifs stands playing the mandolin.
Trivelino is a variant of Harlequin. Instead of lozenges, his costume is decorated with triangles along the seams and his name refers to someone who wears rags."
2134,"Viollet-le-Duc, Eugène Emmanuel",Tympanum at the cathedral of Tours.,https://www.oldbookillustrations.com/illustrations/tours-cathedral/,"Late fifteenth-century tympanum with double, surbased arch-shaped lintels at the center gate of the cathedral of Tours. "
2135,"Foster, Myles Birket","It was a July midnight; and from out
A full-orbed moon, [...]
 There fell a silvery-silken veil of light.",https://www.oldbookillustrations.com/illustrations/july-midnight/,"A woman is sitting under a grove of trees on a river bank, her face turned towards the full moon."
2136,"Chambers, Charles Edward",The home-coming of Bibbs.,https://www.oldbookillustrations.com/illustrations/home-coming-bibbs/,A woman stands up get out of a convertible as the chauffeur turns around to open the door and the man sitting next to her seems ready to stand up too.
2137,"Viollet-le-Duc, Eugène Emmanuel",Tour de Nesle,https://www.oldbookillustrations.com/illustrations/tour-nesle/,"View of the Tour de Nesle with the narrower and taller stair turret, the bridge, and and the city gate known as Porte de Nesle. According to Viollet-le-Duc, the first known mention of the tour de Nesle is from a 1210 document, in which it is referred to as Tornella Philippi Hamelini suprà Sequanam."
2138,"Viollet-le-Duc, Eugène Emmanuel",Tomb of Charles the Bald.,https://www.oldbookillustrations.com/illustrations/charles-bald-tomb/,"Recumbent statue of Charles the Bald dating back to the early thirteenth century. As Holy Roman Emperor, Charles the Bald was known as Charles II and reigned between 875 and 877. He is represented here in low relief, his head resting on a pillow and his feet on a lion. He holds a scepter with a fleur-de-lis in his right hand and a globe in his left hand."
2139,"Viollet-le-Duc, Eugène Emmanuel",Women playing drums.,https://www.oldbookillustrations.com/illustrations/women-drums/,"Two women are playing circular drums, which could either be held with one hand like a tambourine or hung around the neck, and struck with an instrument or with the hand."
2140,"Pickersgill, Frederick Richard","The life upon her yellow hair, but not within her eyes—
The life still there, upon her hair—the death upon her eyes.",https://www.oldbookillustrations.com/illustrations/life-hair/,"A young woman is sitting in an armchair with a book on her lap and leaning her head on a pillow placed against the wall at her side. She looks like she’s sleeping, although the butterfly above her head suggests her departing soul."
2141,"Murphy, James Cavanah",Hall of the Abencerrages.,https://www.oldbookillustrations.com/illustrations/hall-abencerrages/,"View of the hall of the Abencerrages, at the Alhambra, showing the richly decorated walls and cupola, and the fountain at the center. This plate is commented as follows by the author:
Opposite to the Sala de dos Hermanas, is the Sala de los Abencerrages, or Hall of the Abencerrages, so called from the massacre of that illustrious tribe […].
The Hall of the Abencerrages appears to have been a central saloon communicating with the other apartments of the palace. Every possible variety of combinations, which can be devised by ingenuity or patience, is employed to decorate the walls and ceiling; and is executed in the most exquisite manner that can be conceived. The lines regularly cross each other in a thousand forms; and, after manifold windings, return to the spot whence they first begin. […] These uncommon designs appear again in different parts, and were probably formed by pouring prepared gypsum into moulds, and, after applying it to the walls, by painting it with gold, azure, and purple. The ceiling itself is equally extraordinary, and worthy of admiration: it presents a series of grottos, from which depend stalactites, painted of various colours.
The title page of this book mentions 1813 as the date of publication and it is the one we chose to follow, as being officially provided by the publisher. It should be noted, however, that every plate in the book comes with the following inscription: London. Published by Cadell & Davies. June 1st. 1815.
In addition, the page facing the first illustration mentions the “just published” History of the Mahometan Empire in Spain by Thomas Hartwell Horne, a book which was first published in 1816. Therefore, it doesn’t seem unreasonable to believe that the actual date of publication of the edition presented here might have been 1816 and not 1813.
"
2142,"Tenniel, John","""Wretch,"" I cried, thy God hath lent thee—by these angels he hath sent thee
Respite—respite and nepenthe from thy memories of Lenore!""",https://www.oldbookillustrations.com/illustrations/wretch/,"A man is sitting in an armchair, overwhelmed and prostrated, as the vision of a woman surrounded by angels appears behind him."
2143,"Thomson, Hugh","Enter Sir Hugh Evans, Anne Page, and others.",https://www.oldbookillustrations.com/illustrations/enter-evans-page/,"At night, a man in costume runs in front of a woman and a group of children disguised as fairies."
2144,"Broux, P.",Machine for printing wallpaper in twenty colors.,https://www.oldbookillustrations.com/illustrations/wallpaper-printing-machine/,"View of a workshop housing a wallpaper printing machine looking like a large wheel equipped with color troughs and through which a roll of paper is run (view detail here).
The caption reads in the original French: Machine à imprimer les papiers peints en 20 couleurs."
2145,"Tenniel, John","Open here I flung the shutter, when, with many a flirt and flutter,
In there stepped a stately Raven of the saintly days of yore.",https://www.oldbookillustrations.com/illustrations/stately-raven/,"A man stands by a window, holding the shutter open as he anxiously watches the raven that flies in."
2146,"Murphy, James Cavanah","Ornament in the wall, at the entrance of the Tower of Comares.",https://www.oldbookillustrations.com/illustrations/wall-tower-comares/,"Wall decoration with floriated design and arabesque. This plate is commented as follows by the author:
The ground is light blue; the foliage, green; and the broad foliage, gold. The effect of the whole is superb.
The title page of this book mentions 1813 as the date of publication and it is the one we chose to follow, as being officially provided by the publisher. It should be noted, however, that every plate in the book comes with the following inscription: London. Published by Cadell & Davies. June 1st. 1815.
In addition, the page facing the first illustration mentions the “just published” History of the Mahometan Empire in Spain by Thomas Hartwell Horne, a book which was first published in 1816. Therefore, it doesn’t seem unreasonable to believe that the actual date of publication of the edition presented here might have been 1816 and not 1813.
"
2147,"Murphy, James Cavanah","The royal palace and fortress of Alhamrā [sic], at Granada.",https://www.oldbookillustrations.com/illustrations/granada-alhambra/,"View of the Alhambra from a point overlooking the surrounding countryside. This plate is commented as follows by the author:
On looking from the royal villa or pleasure-house of Al Generalife, which is delineated in the latter part of this work, the spectator beholds the side of the palace of Alhamrā, that commands the quarter of the city, called the Albayzin. The massive towers are connected by solid walls, constructed upon the system of fortifications which generally prevailed in the middle ages. These walls and towers follow all the turnings and windings of the mountain ; and, previously to the invention of gunpowder and artillery, this fortress must have been almost impregnable. The situation of this edifice is the most delightful and commanding, that can well be conceived. Wherever the spectator may turn his eyes, it is impossible for him not to be struck with admiration at the picturesque
beauty and fertility of the surrounding country. On the north and west, as far as the eye can reach, a lovely plain presents itself, which is covered with an immense number of trees laden with fruits or blossoms, while on the south it is bounded by mountains; whose lofty summits are crowned with perpetual snows, whence issue the springs and streams that diffuse both health and coolness through the city of Granada.
The title page of this book mentions 1813 as the date of publication and it is the one we chose to follow, as being officially provided by the publisher. It should be noted, however, that every plate in the book comes with the following inscription: London. Published by Cadell & Davies. June 1st. 1815.
In addition, the page facing the first illustration mentions the “just published” History of the Mahometan Empire in Spain by Thomas Hartwell Horne, a book which was first published in 1816. Therefore, it doesn’t seem unreasonable to believe that the actual date of publication of the edition presented here might have been 1816 and not 1813.
"
2148,"Broux, P.",Washing engine.,https://www.oldbookillustrations.com/illustrations/washing-engine/,"In paper mills, the washing engine was used to grind the rags in water until they turned into a pulp, which would later in the process coagulate into sheets of paper. The words washing engine and beating engine seem to be sometimes used interchangeably[1]. The above device is also known as a Hollander.
The caption reads in the original French: Pile défileuse."
2149,"Tenniel, John","And the silken sad uncertain rustling of each purple curtain
Thrilled me—filled me with fantastic terrors never felt before.",https://www.oldbookillustrations.com/illustrations/fantastic-terrors/,A man with a tormented face is sitting in an armchair holding a book in a study made to look eerie with dramatic light effects.
2150,"Murphy, James Cavanah",The principal entrance to the Alhamrā [sic].,https://www.oldbookillustrations.com/illustrations/alhambra-entrance/,"View of the outer wall and fortifications of the Alhambra showing the main gate. This illustration is commented as follows by the author:
This plate exhibits to considerable advantage the massive architecture of the Alhamrā: the principal approach to it is through the narrow Cale de los Gomeles, or Street of Gomeles, so called from the ancient and powerful Moorish family of that name. From this street, which has retained its original form, after passing through a gate into the outward inclosure of the Alhamrā, the road ascends by a winding path through a wood of lofty elms, intermixed with other handsome trees. Wild neglected walks intersect the ascent in various directions; and streams of water, gushing on every side from the moss-covered rocks, frequently spread over the whole road. Near the summit of the hill, is a large and formerly handsome fountain erected by the Emperor Charles V. It is now in a state of very considerable decay, and, like the rest of this magnificent edifice, exhibits a monument of departed splendour. All is verdant, and most beautifully picturesque on this delicious spot.
The title page of this book mentions 1813 as the date of publication and it is the one we chose to follow, as being officially provided by the publisher. It should be noted, however, that every plate in the book comes with the following inscription: London. Published by Cadell & Davies. June 1st. 1815.
In addition, the page facing the first illustration mentions the “just published” History of the Mahometan Empire in Spain by Thomas Hartwell Horne, a book which was first published in 1816. Therefore, it doesn’t seem unreasonable to believe that the actual date of publication of the edition presented here might have been 1816 and not 1813.
"
2151,"Thomson, Hugh","And nightly meadow fairies, look you sing.",https://www.oldbookillustrations.com/illustrations/meadow-fairies/,"A woman and a group of children are sitting in a clearing in the woods, from which the moon can partly be seen on the horizon. Strange creatures with glowing eyes are looking at them from behind trees."
2152,"Murphy, James Cavanah","A panel ornament and arabesque, in the Alhamrā [sic].",https://www.oldbookillustrations.com/illustrations/panel-ornament/,"Top: arabesque decoration with foliated border and floriated center motif.
Bottom: decorative panel with figures of lions pouncing on antelopes. This ornament is commented as follows by the author:
Is an elegant arabesque, copied from the side of a square fountain, placed against a wall in the Alhamrā near the Torre de la Velha. The animals are lions, fawns, and badgers, executed in stucco, and in a style highly honourable to the Arabian artist.
The title page of this book mentions 1813 as the date of publication and it is the one we chose to follow, as being officially provided by the publisher. It should be noted, however, that every plate in the book comes with the following inscription: London. Published by Cadell & Davies. June 1st. 1815.
In addition, the page facing the first illustration mentions the “just published” History of the Mahometan Empire in Spain by Thomas Hartwell Horne, a book which was first published in 1816. Therefore, it doesn’t seem unreasonable to believe that the actual date of publication of the edition presented here might have been 1816 and not 1813.
"
2153,"Thomson, Hugh","I am not-a hungry, I thank you.",https://www.oldbookillustrations.com/illustrations/not-hungry/,A man leans back on a wall and toys with his cane beside a door where a young woman makes an appearance.
2154,"Thomson, Hugh",Thrown in the Thames.,https://www.oldbookillustrations.com/illustrations/thrown-thames/,"Two men turn a large basket upside down, causing the man who was hiding inside to fall down a grassy slope leading to the water, entangled in dirty linen."
2155,"Férat, Jules",Hand-block printing of wallpaper.,https://www.oldbookillustrations.com/illustrations/hand-block-wallpaper/,"View of a workshop where a man is using a hand-block to impress motifs on a strip of wallpaper while his apprentice is getting a second block ready.
The caption reads in the original French: Impression à la planche du papier peint."
2156,"Thomson, Hugh",When Mrs. Bridget lost the handle of her fan.,https://www.oldbookillustrations.com/illustrations/mrs-bridget/,"Two men have sneaked behind a woman and stealthily follow her along the street, curbing their excitement as much as they can."
2157,"Thomson, Hugh","I wash, wring… and do all myself.",https://www.oldbookillustrations.com/illustrations/wash-wring/,A woman hangs clothes on a line fastened between two trees.
2158,"Thomson, Hugh","Does he not hold up his head, as it were? And strut in his gait?",https://www.oldbookillustrations.com/illustrations/strut-gait/,A man walks medieval streets lined with half-timbered houses displaying a somewhat naive self-satisfied attitude.
2159,"Thomson, Hugh",They covered him with foul linen.,https://www.oldbookillustrations.com/illustrations/foul-linen/,Two women and boy help a man to hide in a basket of dirty linen.
2160,"Broux, P.",Workshop of beating and washing engines.,https://www.oldbookillustrations.com/illustrations/beating-washing-engines/,"View of a workshop where rags are soaked and turned into pulp in beaters in order to make paper.
The caption reads in the original French: Atelier des piles raffineuses et blanchisseuses."
2161,"Thomson, Hugh",Master Slender is let the boys leave to play.,https://www.oldbookillustrations.com/illustrations/boys-play/,"Three boys play hide-and-seek in the streets, with one of them hiding behind a post by a gate."
2162,"Broux, P.",Rotary boilers.,https://www.oldbookillustrations.com/illustrations/rotary-boilers/,"View of a workshop where rags for making rag paper are soaked in lime water and steamed in cylindrical rotary boilers.
The caption reads in the original French: Lessiveurs rotatifs."
2163,"Thomson, Hugh","How now, sweet Frank! Why art thou melancholy?",https://www.oldbookillustrations.com/illustrations/sweet-frank/,Two women run into two male acquaintances on a street corner.
2164,"Thomson, Hugh",Villain! larron! (pulling simple out).,https://www.oldbookillustrations.com/illustrations/larron/,An imposing man with a fierce look on his face pulls the ear of a boy he has just found in his closet.
2165,"Thomson, Hugh",They carried me to the tavern.,https://www.oldbookillustrations.com/illustrations/carried-tavern/,Three men are walking arm in arm in a medieval-looking street with the one in the middle looking like a fool being taken for a ride by his cunning partners.
2166,"Kerr, Charles Henry Malcolm",Mad Atterleigh's last ride.,https://www.oldbookillustrations.com/illustrations/last-ride/,A man riding on horseback takes a leap over a sluice waving the fragment of a spear above his head.
2167,"Thomson, Hugh","Enter Anne Page with wine, Mistress Ford and Mistress Page following.",https://www.oldbookillustrations.com/illustrations/anne-page-wine/,A woman comes out of a house carrying a tray with a bottle of wine and glasses. Two other women follow close behind.
2168,"Rudder, Louis-Henri de",Death of Clopin Trouillefou.,https://www.oldbookillustrations.com/illustrations/death-trouillefou/,"A knight in armor and carrying a lance is surrounded by enemies and about to be unseated by two men with halberds as another knight is charging.
The caption reads in the original French: Mort de Clopin Trouillefou."
2169,"Rudder, Louis-Henri de",Book 10.,https://www.oldbookillustrations.com/illustrations/throwing-stones/,Quasimodo is about to throw a large rubble stone over a balustrade at Notre-Dame. This picture is the opening illustration to Book 10.
2170,"Kerr, Charles Henry Malcolm","Frontispiece of ""The Witch's Head.""",https://www.oldbookillustrations.com/illustrations/witchs-head/,"A man and a woman stand in what looks like a reception room, looking at a female severed head resting on the top of a box on a table. On the floor lie a larger box and a hammer, suggesting the head has been delivered recently. "
2171,"Robinson, William Heath",The shepherdess and the chimney-sweeper.,https://www.oldbookillustrations.com/illustrations/shepherdess/,A shepherdess stands leaning on her crook on a grassy mound while in the background white clouds drift across the black sky.
2172,"Thomson, Hugh","He has eyes of youth, he smells April and May.",https://www.oldbookillustrations.com/illustrations/smells-april/,A young man takes a stroll across a blooming orchard in the company of two frolicking dogs.
2173,"Thomson, Hugh","If he were twenty Sir John Falstaffs, he shall not abuse Robert Shallow, Esquire!",https://www.oldbookillustrations.com/illustrations/not-abuse/,"Three men are engaged in a conversation before a half-timbered house, with the oldest one looking irritated and making angry gestures with his cane."
2174,"Lemud, Aimé de",Quasimodo saves Esmeralda.,https://www.oldbookillustrations.com/illustrations/quasimodo-saves-esmeralda/,"Quasimodo holds Esmeralda’s unconscious body over his head as the crowd stands and cheers behind him.
The caption reads in the original French: Quasimodo sauvant Esmeralda."
2175,"Thomson, Hugh","Search Windsor Castle, elves, within and out.",https://www.oldbookillustrations.com/illustrations/windsor-elves/,"A party of elves walks the slender branches of a tree in order to sneak its way into Windsor Castle, whose moonlit tower can be seen in the background."
2176,"Rudder, Louis-Henri de",Vagabonds attacking Notre-Dame.,https://www.oldbookillustrations.com/illustrations/attack-notre-dame/,"A man holding a torch stands on a platform from which he harangues a crowd of vagabonds armed with halberds.
The caption reads in the original French: Attaque de Notre-Dame par les truands."
2177,"Stanfield, Clarkson","Klumm.
Valley of the Inn.",https://www.oldbookillustrations.com/illustrations/burg-klamm/,"Burg Klamm is a run down hill castle in Tyrol, Austria. It stands in the Inn Valley, above the road connecting Nassereith to Mötz, with a background of Alpine summits."
2178,"Robinson, William Heath","And the cat said, ""Can you purr?""",https://www.oldbookillustrations.com/illustrations/cat-purr/,A silhouetted black cat looks at the duckling approaching him with a disabused expression in his eyes.
2179,"Robinson, William Heath",They felt quite as if they were at home.,https://www.oldbookillustrations.com/illustrations/felt-home/,A child mermaid is sitting in a wooden bucket with her tail hanging over the edge.
2180,"Robinson, William Heath",Karen.,https://www.oldbookillustrations.com/illustrations/karen/,Profile view of a woman wearing a hat with large bows.
2181,"Stanfield, Clarkson",Basilica dei Santi Giovanni e Paolo.,https://www.oldbookillustrations.com/illustrations/san-giovanni-paolo/,"View of the Basilica dei Santi Giovanni e Paolo from the canal. Also known as San Zanipolo, it is one of the largest medieval churches in Venice."
2182,"Rudder, Louis-Henri de",Gringoire as an acrobat.,https://www.oldbookillustrations.com/illustrations/gringoire-acrobat/,"A street performer makes a show of his entertaining skills by carrying between his teeth a chair to which a cat is tied down.
The caption reads in the original French: Gringoire en saltimbanque."
2183,"Robinson, William Heath",And flapped his black wings at the carriage till it was out of sight.,https://www.oldbookillustrations.com/illustrations/flapped-wings/,"A raven is seen from a low angle and from behind as it stretches out its wings, as though about to fly off the branch."
2184,"Benett, Léon",They pulled the drowning one out of the water.,https://www.oldbookillustrations.com/illustrations/rescued-drowning/,"A group of monkeys forms a chain from a high branch in the trees to rescue one of them which has fallen into the water.
The caption reads in the original French: Ils relevèrent la noyée."
2185,"Robinson, William Heath",Then she saw the storks.,https://www.oldbookillustrations.com/illustrations/saw-storks/,A female figure is silhouetted facing a sphinx on a strip of land jutting out into a lake. She stretches out her arms toward a stork perched on the head of the statue.
2186,"Robinson, William Heath",The son lived merrily.,https://www.oldbookillustrations.com/illustrations/lived-merrily/,A man in a dressing gown is playing jump rope and seemingly enjoying himself very much.
2187,"Robinson, William Heath",I must venture to the church-yard.,https://www.oldbookillustrations.com/illustrations/chuch-yard/,The white figure of a woman walks cautiously against the black background of a silhouetted tower.
2188,"Robinson, William Heath",The swallow soared high into the air.,https://www.oldbookillustrations.com/illustrations/swallow-soared/,A flight of swallows crosses the sky over the ocean as the silhouette of a sailing ship can be seen in the distance. A tiny child rides the back of one of the birds.
2189,"Rudder, Louis-Henri de", Ἀνάγκη.,https://www.oldbookillustrations.com/illustrations/fatality/,"A monk who was sitting at his desk in his study rises from his chair to write with a pair of compasses the Greek word ἀνάγκη on the wall facing him. Ἀνάγκη is often used as an equivalent of the Latin word fatum, meaning fate, or destiny, with a dismal hint. This picture is the opening illustration to Book 7."
2190,"Lemud, Aimé de",The three women and the child.,https://www.oldbookillustrations.com/illustrations/bourgeoises-child/,"Three women in medieval dress walk side by side while engaged in a conversation. One of them holds the hand of a child carrying a cake.
Adèle Laisné, along with her sister Aglaé, worked in her father’s workshop, active in the 1840s. Other Engravings signed “Laisné” without any mention of a first name could be the works of any of the three.
The caption reads in the original French: Les trois bourgeoises et l’enfant."
2191,"Rudder, Louis-Henri de",Quasimodo at the pillory.,https://www.oldbookillustrations.com/illustrations/quasimodo-pillory/,"Quasimodo is seated on the wheel of the pillory and tied to it, his hands behind his back, as the tormentor flogs him and the crowd standing below the platform watches and jeers.
The caption reads in the original French: Quasimodo au pilori."
2192,Unknown,Foot-ball.,https://www.oldbookillustrations.com/illustrations/football/,Two teams wearing respectively blue and red have met in a park for a game of soccer seen at a moment when most of the players are packed around the ball.
2193,"Cruikshank, George",Oliver plucks up a spirit.,https://www.oldbookillustrations.com/illustrations/oliver-spirit/,"Two boys are fighting and one of them lies on the floor as a yelling woman grabs the second one by his jacket to stop him. Another woman, probably alarmed by the noise, appears at the door in the background."
2194,"Stroobant, P.",Dracoena [sic] moorei Hort. Veitch.,https://www.oldbookillustrations.com/illustrations/dracaena-moorei/,"Cordyline fruticosa is the current accepted scientific name of Dracaena moorei, an edible evergreen plant in the family Asparagaceae. It has tall wood stalks which can grow up to 12 ft. (3.60 m) and is cultivated for its starchy rhizomes. The color of its leaves ranges from pale yellow to green to dark red."
2195,"Benett, Léon",Out on a reptile.,https://www.oldbookillustrations.com/illustrations/out-reptile/,"A man riding on the back of a caiman in the waters of a mangrove-like landscape is about to hit the animal with a club.
The caption reads in the original French: Une promenade sur un reptile."
2196,"Cruikshank, George",Oliver claimed by his affectionate friends.,https://www.oldbookillustrations.com/illustrations/affectionate-friends/,"In front of a beer shop, a man and a woman want to force a boy to come with them and try to convince a little group of by-standers to take their side."
2197,"Stroobant, P.",Azalea indica François Devos (A. Versch.),https://www.oldbookillustrations.com/illustrations/azalea-indica-devos/,"Azalea indica, a synonym of Rhododendron indicum, is an evergreen flowering shrub in the family Ericaceae. The cultivar François Devos is one of many and bears large trusses of red flowers."
2198,"Cruikshank, George","Oliver amazed at the Dodger's mode of ""going to work.""",https://www.oldbookillustrations.com/illustrations/dodgers-work/,"A man in a top hat browses books at the outdoor display of a bookshop, unaware of the children picking his pockets."
2199,Unknown,Cricket.,https://www.oldbookillustrations.com/illustrations/cricket/,A batsman wearing a blue striped shirt is seen from behind about to hit the ball delivered by a bowler wearing red.
2200,Unknown,Source de Pfäfers.,https://www.oldbookillustrations.com/illustrations/source-pfafers/,"Rocky landscape showing the source of the thermal spring in the Taminaschlucht (gorge of the Tamina) at Pfäfers, Switzerland."
2201,"Thomson, Hugh",Miss Molly Trefusis.,https://www.oldbookillustrations.com/illustrations/molly-trefusis/,A young woman in eighteenth-century dress stands with her head slightly tilted.
2202,Unknown,Flying foxes.,https://www.oldbookillustrations.com/illustrations/flying-foxes/,"Flying foxes are shown hanging head down from trees wrapping their wings around their bodies, eating fruit, or stirring.
The caption reads in the original German: Flugfuchs."
2203,"Kollwitz, Käthe",Battlefield (1907).,https://www.oldbookillustrations.com/illustrations/schlachtfeld/,"A woman in a black dress and holding a lantern bends to light up and touch the face of a dead man on a battlefield. This picture is the sixth of the cycle “Peasants’ War.”
The caption reads in the original German: Schlachtfeld (1907)."
2204,"Rudder, Louis-Henri de",The three leaders of the vagabonds.,https://www.oldbookillustrations.com/illustrations/leaders-vagonds/,"A man wearing a ragged cloak and a crown-like hat stands on a half-barrel turned upside down with a whip in his hand and a long knife at his belt. He looks defiantly to the left of the picture as the two figures in the foreground stand out of the small crowd which has gathered around him.
The caption reads in the original French: Les trois chefs des truands."
2205,"Ford, Henry Justice",The horse brings the boy to the fairies' house.,https://www.oldbookillustrations.com/illustrations/horse-boy/,A half-naked boy is tied to the back of a horse which has reached the door of a castle. Three young women are looking at them from an oriel window.
2206,"Thomson, Hugh",And drums were banged.,https://www.oldbookillustrations.com/illustrations/drums-banged/,Three marching men play the drums and flute in the street.
2207,"Doré, Gustave","Toilette d'une gitana, à Diezma.",https://www.oldbookillustrations.com/illustrations/gitanas-diezma/,"A woman stands doing the hair of a younger one sitting on a chair in front of her and holding a tambourine.
The caption reads: “Grooming of a Gitana in Diezma.”"
2208,Unknown,Tiger.,https://www.oldbookillustrations.com/illustrations/tigers/,An adult tiger plays with cubs in the wild.
2209,"Kollwitz, Käthe",The Carmagnole (1901).,https://www.oldbookillustrations.com/illustrations/carmagnole/,"Tall half-timbered houses stand on either side of a street where a small crowd consisting mostly of women dances wildly around a guillotine to the sound of a drum.
The caption reads in the original German: Die Carmagnole (1901)."
2210,"Kollwitz, Käthe",Death and woman (1910).,https://www.oldbookillustrations.com/illustrations/tod-frau/,"A skeleton grabs a naked woman from behind and holds her arms in a lock as a child clings to her.
The caption reads in the original German: Tod und Frau (1910)."
2211,"Thomson, Hugh",Sam's two eyes are all for Cissy.,https://www.oldbookillustrations.com/illustrations/for-cissy/,"A young man and woman in eighteenth-century dress are taking a walk on a country road, the man looking somewhat gauche and puzzled."
